user,deposit_attempts,sucess_deposit_attempts,num_cards,num_cards_success,first_deposit,last_deposit,deposit_sucess_ratio,deposit_time_delta,signup_time_delta,calls,docs_uploaded,docs_approved,approval_rate,sales_view,conversion_owner,sales_agent,account_create_on_date,country_name,tag,channel,ava_business,profile_state,num_closed_trade
13381444,1,1,1,1,37:23.3,37:23.3,1,0,698,1,2,1,0.5,1,AD Unassigned,0,25:15.9,United Arab Emirates,125322,Affiliates,Arabic,PROFILE_STATE_LIMITED,0
15707713,2,2,1,1,30:14.7,52:31.6,1,1,5,6,5,2,0.4,1,Todor Georgiev Todorov,1,44:00.6,Ireland,equation_ie_search_nonbrand,SEM,English,PROFILE_STATE_FULL,146
14721568,1,1,1,1,53:32.4,53:32.4,1,0,4,1,2,2,1,1,Anton Yordanov,1,35:17.9,Mexico,186752,Affiliates,Latam,PROFILE_STATE_FULL,47
14965112,1,1,1,1,47:44.5,47:44.5,1,0,0,1,3,2,0.666666667,0,AvaFX Customer Service,0,22:37.9,United Kingdom,140148,Affiliates,United Kingdom,PROFILE_STATE_FULL,5
15554151,2,2,1,1,53:36.2,43:22.1,1,2,13,1,3,3,1,1,Daniel Krastev,1,08:23.4,United Kingdom,86776,SEO,United Kingdom,PROFILE_STATE_FULL,367
13731921,1,1,1,1,36:47.4,36:47.4,1,0,461,5,4,3,0.75,1,AD Unassigned,0,00:12.9,Australia,86776,SEO,Australia,PROFILE_STATE_FULL,0
14993914,1,1,1,1,58:27.9,58:27.9,1,0,49,9,5,2,0.4,1,Lihnida Anastasova,1,17:45.1,Namibia,58210,Affiliates,English,PROFILE_STATE_FULL,19
13250752,3,2,1,1,52:22.2,14:23.2,0.666666667,10,571,0,2,2,1,0,Simone Spinelli,1,40:17.3,Italy,166263,Affiliates,Italian,PROFILE_STATE_FULL,969
10273472,2,2,1,1,57:14.6,58:19.1,1,6,1853,1,5,1,0.2,1,AD Unassigned,0,55:27.3,Panama,AVAFX,Direct,Latam,PROFILE_STATE_BLACKLIST,0
14457455,5,5,1,1,24:16.5,09:44.2,1,79,32,2,5,2,0.4,1,David Slomczynski Sales,1,23:48.5,France,111876,Affiliates,French,PROFILE_STATE_ARCHIVED,784
14648005,1,1,1,1,19:07.2,19:07.2,1,0,0,1,2,2,1,1,AvaFX Customer Service,0,57:57.3,Italy,184555,Affiliates,Italian,PROFILE_STATE_FULL,55
14876957,4,2,3,1,34:26.9,30:55.0,0.5,1,0,1,5,1,0.2,1,Anton Yordanov,1,56:39.3,Mexico,86776,SEO,Latam,PROFILE_STATE_BLACKLIST,0
15719532,1,1,1,1,21:38.3,21:38.3,1,0,0,1,2,2,1,1,Teddy Orenstein,1,01:29.0,Austria,86776,SEO,German,PROFILE_STATE_FULL,24
14804152,2,2,1,1,03:12.6,02:15.5,1,40,93,1,2,2,1,0,AvaFX Customer Service,0,08:29.1,South Africa,185957,Affiliates,South Africa,PROFILE_STATE_FULL,290
14691565,1,1,1,1,57:18.2,57:18.2,1,0,20,3,2,2,1,1,Alev Nazli,1,29:37.7,Curaçao,168765,Affiliates,Latam,PROFILE_STATE_FULL,81
14860686,1,1,1,1,30:56.6,30:56.6,1,0,0,0,2,2,1,1,AvaFX Customer Service,0,54:19.6,United Kingdom,168765,Affiliates,United Kingdom,PROFILE_STATE_FULL,142
15004225,1,1,1,1,57:24.4,57:24.4,1,0,0,1,2,2,1,1,Moise Elie Cohen,1,23:59.0,Portugal,fusionpartners_google_pt_search_nonbrand,SEM,Latam,PROFILE_STATE_FULL,32
14672676,4,1,1,1,34:09.6,34:09.6,0.25,0,2,1,0,0,0,1,AD Unassigned,0,13:33.1,Qatar,avafx,Default,Arabic,PROFILE_STATE_LIMITED,11
14623649,1,1,1,1,10:11.4,10:11.4,1,0,42,4,2,2,1,1,Vittorio Astrologo,1,02:45.8,Italy,180754,Affiliates,Italian,PROFILE_STATE_FULL,145
14740360,5,4,1,1,00:54.1,42:38.9,0.8,71,5,5,3,2,0.666666667,1,AvaFX Customer Service,0,24:23.4,Uzbekistan,avafx,Default,Russian,PROFILE_STATE_FULL,586
15693875,1,1,1,1,22:39.3,22:39.3,1,0,6,1,3,2,0.666666667,1,Michel Cohen,1,42:28.6,France,fusionpartners_google_fr_search_nonbrand,SEM,French,PROFILE_STATE_FULL,2
14876956,1,1,1,1,33:29.3,33:29.3,1,0,6,2,2,2,1,1,Ema Hadar,1,56:27.0,Romania,avafx,Default,English,PROFILE_STATE_FULL,9
14718972,11,5,4,2,58:53.7,26:43.7,0.454545455,32,1,0,2,2,1,1,Kim Chuan Low,1,58:28.3,Hong Kong,112588,Affiliates,Ext. China,PROFILE_STATE_FULL,153
15108338,4,1,1,1,04:09.3,04:09.3,0.25,0,0,0,3,3,1,1,AvaFX Customer Service,0,47:24.3,Malaysia,177243,Affiliates,Ext. Malaysia,PROFILE_STATE_FULL,509
14619426,2,1,1,1,04:27.2,04:27.2,0.5,0,1,0,4,3,0.75,1,AD Unassigned,0,32:20.7,Italy,equation_it_search_brand,SEM,Italian,PROFILE_STATE_FULL,593
15341216,20,5,3,3,28:18.1,55:04.3,0.25,60,7,0,4,2,0.5,0,Davide Modigliani,1,16:35.1,Italy,181445,Affiliates,Ext. Milano,PROFILE_STATE_FULL,6
15351452,1,1,1,1,09:08.0,09:08.0,1,0,38,0,2,2,1,0,Davide Modigliani,1,54:45.4,Italy,181445,Affiliates,Ext. Milano,PROFILE_STATE_FULL,2
14556703,7,5,1,1,16:37.8,24:40.5,0.714285714,175,14,7,3,2,0.666666667,1,Alexander Avksentiev,1,25:05.4,Spain,redboxmobile_asa,SEM,Spain,PROFILE_STATE_FULL,588
14528516,2,2,1,1,26:43.9,36:23.8,1,8,14,7,2,2,1,1,Dana Pavlova,1,05:29.6,United Kingdom,156597,Affiliates,United Kingdom,PROFILE_STATE_FULL,42
14672489,8,6,3,2,56:29.0,21:17.2,0.75,155,1,0,2,2,1,0,AvaFX Customer Service,0,58:35.3,Poland,133369,Affiliates,Ext. Poland,PROFILE_STATE_FULL,650
14604395,13,11,2,2,52:55.7,21:47.8,0.846153846,115,18,4,2,2,1,1,Jacob Hannah,1,10:49.9,United Arab Emirates,fusionpartners_google_search_brand_uae,SEM,Arabic,PROFILE_STATE_FULL,758
15578123,2,1,1,1,19:24.9,19:24.9,0.5,0,2,0,0,0,0,1,AD Unassigned,0,35:45.6,South Africa,62598,Affiliates,South Africa,PROFILE_STATE_LIMITED,0
14807026,5,4,1,1,13:02.5,20:31.5,0.8,7,17,4,5,2,0.4,1,Jacob Hannah,1,01:13.0,Qatar,86776,SEO,Arabic,PROFILE_STATE_FULL,141
15616176,6,4,1,1,32:41.8,13:56.8,0.666666667,3,0,0,2,2,1,1,AvaFX Customer Service,0,22:40.2,Trinidad and Tobago,191717,Affiliates,Ext. Poland,PROFILE_STATE_FULL,276
15681278,1,1,1,1,51:42.2,51:42.2,1,0,0,0,2,2,1,1,AvaFX Customer Service,0,49:32.7,Italy,193232,Affiliates,Ext. Milano,PROFILE_STATE_FULL,65
15015413,4,2,1,1,55:58.4,25:56.6,0.5,108,15,2,2,2,1,1,Tsvetan Metodiev Petrov,1,51:09.8,South Africa,189599,Affiliates,South Africa,PROFILE_STATE_FULL,33
14612368,13,13,1,1,42:25.0,54:57.9,1,222,11,4,3,2,0.666666667,1,Arina Knysh,1,10:52.1,"Moldova, Republic of",77786,Affiliates,Russian,PROFILE_STATE_FULL,1494
15381537,1,1,1,1,13:58.8,13:58.8,1,0,0,1,0,0,0,1,AvaFX Customer Service,0,04:39.5,Peru,avafx,Default,Latam,PROFILE_STATE_LIMITED,0
14485049,6,2,1,1,54:27.8,08:12.1,0.333333333,114,66,4,4,2,0.5,1,Alexander Avksentiev,1,24:15.6,Colombia,86776,SEO,Latam,PROFILE_STATE_FULL,182
15627210,1,1,1,1,30:35.1,30:35.1,1,0,0,0,2,1,0.5,1,AvaFX Customer Service,0,02:16.8,Kuwait,tdawal,Affiliates,Arabic,PROFILE_STATE_LIMITED,7
15252056,1,1,1,1,34:23.7,34:23.7,1,0,0,4,2,2,1,1,Dana Pavlova,1,05:18.8,United Kingdom,112588,Affiliates,United Kingdom,PROFILE_STATE_FULL,41
14745172,2,2,1,1,01:34.0,08:49.1,1,32,0,2,8,2,0.25,1,AvaFX Customer Service,0,50:27.7,Nicaragua,2218,Affiliates,Latam,PROFILE_STATE_FULL,196
15070228,1,1,1,1,12:01.6,12:01.6,1,0,0,1,3,2,0.666666667,0,AvaFX Customer Service,0,49:08.0,South Africa,185957,Affiliates,South Africa,PROFILE_STATE_FULL,3
15667240,1,1,1,1,01:31.6,01:31.6,1,0,6,1,3,2,0.666666667,1,Michel Cohen,1,58:36.9,United Kingdom,189802,Affiliates,United Kingdom,PROFILE_STATE_FULL,0
515017,1,1,1,1,11:14.9,11:14.9,1,0,2413,0,0,0,0,1,Daniel Krastev,1,44:45.0,Albania,avafx,SEO,English,PROFILE_STATE_LIMITED,20
15194095,1,1,1,1,02:22.0,02:22.0,1,0,8,1,2,2,1,0,AvaFX Customer Service,0,12:11.9,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,12
14156264,1,1,1,1,44:28.7,44:28.7,1,0,240,2,3,2,0.666666667,0,AvaFX Customer Service,0,50:40.3,Colombia,176934,Affiliates,Latam,PROFILE_STATE_FULL,712
14591739,1,1,1,1,05:34.1,05:34.1,1,0,13,0,3,2,0.666666667,0,AvaFX Customer Service,0,15:35.0,Uzbekistan,62581,Affiliates,Russian,PROFILE_STATE_FULL,7
14565746,18,4,4,4,40:47.0,07:50.5,0.222222222,68,0,2,4,3,0.75,0,Andrew Grant,1,43:13.3,Trinidad and Tobago,77091,Affiliates,English,PROFILE_STATE_FULL,146
14807242,1,1,1,1,16:39.6,16:39.6,1,0,0,3,5,1,0.2,1,AvaFX Customer Service,0,57:08.5,Albania,avafx,Default,English,PROFILE_STATE_LIMITED,102
14699672,1,1,1,1,57:56.9,57:56.9,1,0,0,0,0,0,0,1,AvaFX Customer Service,0,45:42.1,Kuwait,135210,Affiliates,Arabic,PROFILE_STATE_LIMITED,2
14835430,4,3,1,1,51:19.2,42:41.8,0.75,9,8,0,7,2,0.285714286,0,AvaFX Customer Service,0,15:05.0,Poland,133369,Affiliates,Ext. Poland,PROFILE_STATE_FULL,331
108295,1,1,1,1,10:40.2,10:40.2,1,0,2074,0,2,2,1,1,Pui Ying Chaw,1,44:00.0,Malaysia,avafx,Default,Ext. Malaysia,PROFILE_STATE_FULL,0
14539785,8,1,2,1,03:33.0,03:33.0,0.125,0,0,2,24,4,0.166666667,1,AvaFX Customer Service,0,58:53.1,United Arab Emirates,uac_fusion_gcc_1,SEM,Arabic,PROFILE_STATE_LIMITED,94
14560629,1,1,1,1,06:39.4,06:39.4,1,0,90,0,4,2,0.5,0,AvaFX Customer Service,0,07:36.8,Poland,133369,Affiliates,Ext. Poland,PROFILE_STATE_FULL,11
13791911,38,18,2,1,04:25.4,42:53.9,0.473684211,80,379,14,2,2,1,1,Pelin Yener,1,34:04.8,Turkey,avafx,Default,English,PROFILE_STATE_FULL,1163
14910732,1,1,1,1,18:34.1,18:34.1,1,0,65,0,8,2,0.25,1,Dominik Baldowski,1,20:59.3,Poland,146903,Affiliates,Ext. Poland,PROFILE_STATE_FULL,24
15069027,5,3,1,1,49:38.6,49:56.2,0.6,56,1,1,3,2,0.666666667,1,Dana Pavlova,1,36:08.2,Singapore,defaulttechnical,Default,English,PROFILE_STATE_FULL,72
15145040,1,1,1,1,02:37.3,02:37.3,1,0,0,0,5,2,0.4,0,Thomas Magen,1,57:22.2,Pakistan,189713,Affiliates,English,PROFILE_STATE_FULL,20
14843075,4,2,3,1,12:05.0,25:31.4,0.5,1,0,0,2,0,0,1,Moise Elie Cohen,1,05:06.8,Brazil,avafx,Default,Latam,PROFILE_STATE_BLACKLIST,0
14854552,1,1,1,1,57:21.7,57:21.7,1,0,2,1,10,4,0.4,1,Arnold Eligado,1,04:09.7,United Kingdom,uac_equation_uk,SEM,United Kingdom,PROFILE_STATE_FULL,3
13383747,2,2,1,1,24:10.6,28:47.5,1,111,435,8,6,2,0.333333333,1,Hank Kaboub,1,49:26.9,Cyprus,1652,Affiliates,English,PROFILE_STATE_FULL,56
14999964,4,2,2,1,02:54.7,23:52.8,0.5,47,11,20,7,4,0.571428571,1,Michel Cohen,1,44:12.5,Morocco,defaulttechnical,Default,French,PROFILE_STATE_FULL,848
15016902,1,1,1,1,33:42.6,33:42.6,1,0,0,1,5,2,0.4,1,AvaFX Customer Service,0,28:42.0,South Africa,uac_fusion_za,SEM,South Africa,PROFILE_STATE_FULL,8
15603707,2,2,1,1,08:31.6,49:55.4,1,43,0,1,2,2,1,1,Milan Thomas,1,24:18.7,"Macedonia, Republic of",112588,Affiliates,English,PROFILE_STATE_FULL,173
15046061,1,1,1,1,11:53.9,11:53.9,1,0,0,1,5,2,0.4,1,Giuseppe Moscato,1,25:29.6,Italy,27051,Affiliates,Italian,PROFILE_STATE_FULL,24
14697535,1,1,1,1,29:56.4,29:56.4,1,0,53,1,2,2,1,0,Semi Mori,1,17:38.5,Bosnia and Herzegovina,asforex,Affiliates,English,PROFILE_STATE_FULL,95
14906763,1,1,1,1,45:27.1,45:27.1,1,0,0,2,3,2,0.666666667,0,AvaFX Customer Service,0,37:33.5,Ecuador,126295,Affiliates,Latam,PROFILE_STATE_FULL,6
11192674,1,1,1,1,34:32.9,34:32.9,1,0,1259,1,2,1,0.5,1,AD Unassigned,0,45:38.1,South Africa,google_za_search_brand,SEM,South Africa,PROFILE_STATE_LIMITED,60
15645875,1,1,1,1,37:46.0,37:46.0,1,0,0,0,0,0,0,1,AvaFX Customer Service,0,32:31.8,United Arab Emirates,192991,Affiliates,Arabic,PROFILE_STATE_LIMITED,0
14644663,8,6,3,2,35:58.8,48:14.8,0.75,198,1,1,2,2,1,1,Hazem Habeballah,1,42:00.4,United Arab Emirates,112588,Affiliates,Arabic,PROFILE_STATE_FULL,647
14827545,2,1,1,1,00:27.9,00:27.9,0.5,0,11,0,2,2,1,1,AD Unassigned,0,09:32.6,Italy,187288,Affiliates,Italian,PROFILE_STATE_FULL,63
14530846,10,8,1,1,43:39.1,41:29.9,0.8,46,13,1,2,2,1,1,AD Unassigned,0,55:26.2,Italy,avafx,Default,Italian,PROFILE_STATE_FULL,319
14523910,1,1,1,1,54:48.7,54:48.7,1,0,0,0,2,2,1,1,AvaFX Customer Service,0,50:30.4,South Africa,182092,Affiliates,South Africa,PROFILE_STATE_FULL,39
14700896,3,2,2,1,11:59.4,21:54.5,0.666666667,0,0,0,2,2,1,1,AvaFX Customer Service,0,51:40.5,Ecuador,185608,Affiliates,Latam,PROFILE_STATE_BLACKLIST,1
10389560,3,2,1,1,15:46.1,21:36.6,0.666666667,9,1635,3,5,5,1,1,Ely Aviv,1,43:42.4,South Africa,58210,Affiliates,South Africa,PROFILE_STATE_FULL,194
14638881,1,1,1,1,21:58.1,21:58.1,1,0,0,2,6,5,0.833333333,1,Emil Krastev,1,40:46.7,Romania,30538,Affiliates,English,PROFILE_STATE_FULL,0
15398936,1,1,1,1,41:57.1,41:57.1,1,0,0,0,3,2,0.666666667,1,AD Unassigned,0,17:06.7,Singapore,86776,SEO,English,PROFILE_STATE_FULL,31
15515865,1,1,1,1,39:53.6,39:53.6,1,0,9,2,5,2,0.4,1,Krasimir Georgiev Aleksandrov,1,11:37.6,United Kingdom,181877,Affiliates,United Kingdom,PROFILE_STATE_FULL,2
15265928,2,2,1,1,18:27.2,40:14.9,1,20,0,0,5,2,0.4,1,AD Unassigned,0,13:46.7,Spain,avafx,Default,Spain,PROFILE_STATE_FULL,14
15607558,4,4,1,1,38:25.8,52:17.6,1,5,0,5,3,0,0,1,AvaFX Customer Service,0,52:05.3,Australia,86776,SEO,Australia,PROFILE_STATE_LIMITED,0
14826769,1,1,1,1,38:44.6,38:44.6,1,0,0,0,2,2,1,1,Ron Harari,1,25:00.8,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_FULL,16
12481015,1,1,1,1,42:11.0,42:11.0,1,0,892,0,2,2,1,1,Ross Dimitrov,1,48:47.9,Romania,avafx,Default,English,PROFILE_STATE_FULL,40
15547544,1,1,1,1,21:41.4,21:41.4,1,0,0,0,2,2,1,0,AvaFX Customer Service,0,36:12.3,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,81
14429738,3,3,2,2,44:00.4,09:05.7,1,22,49,1,2,2,1,1,Vittorio Astrologo,1,57:22.8,Italy,avafx,Default,Italian,PROFILE_STATE_FULL,95
14993309,4,2,1,1,49:15.3,38:15.8,0.5,48,25,0,10,2,0.2,1,AD Unassigned,0,42:44.8,Mongolia,86776,SEO,Ext. Mongolia,PROFILE_STATE_FULL,235
15281226,1,1,1,1,45:04.7,45:04.7,1,0,0,0,1,1,1,1,AvaFX Customer Service,0,28:17.6,South Africa,113841,Affiliates,South Africa,PROFILE_STATE_LIMITED,4
15252860,1,1,1,1,17:00.3,17:00.3,1,0,0,0,2,2,1,1,AvaFX Customer Service,0,58:10.9,Italy,uac_equation_it,SEM,Italian,PROFILE_STATE_FULL,11
14582580,2,1,1,1,46:45.0,46:45.0,0.5,0,0,0,3,2,0.666666667,1,Emil Krastev,1,13:37.0,United Kingdom,183496,Affiliates,United Kingdom,PROFILE_STATE_FULL,13
13064346,1,1,1,1,34:47.4,34:47.4,1,0,562,1,5,2,0.4,1,AD Unassigned,0,49:25.3,United Kingdom,equation_uk_search_nonbrand,SEM,United Kingdom,PROFILE_STATE_ARCHIVED,0
15027599,1,1,1,1,25:10.6,25:10.6,1,0,0,0,2,2,1,0,AvaFX Customer Service,0,17:46.2,Poland,133369,Affiliates,Ext. Poland,PROFILE_STATE_FULL,35
13195124,4,1,1,1,30:58.3,30:58.3,0.25,0,615,0,4,2,0.5,1,AD Unassigned,0,38:13.0,Bulgaria,123746,Affiliates,English,PROFILE_STATE_FULL,67
14965745,42,16,6,3,56:34.5,31:04.6,0.380952381,76,0,0,2,2,1,0,AvaFX Customer Service,0,34:32.1,Mexico,152208,Affiliates,Latam,PROFILE_STATE_FULL,207
14575033,1,1,1,1,59:36.9,59:36.9,1,0,0,3,4,2,0.5,1,Vitorio Valentinov,1,30:57.9,United Kingdom,28963,Affiliates,United Kingdom,PROFILE_STATE_FULL,12
14983953,3,2,1,1,59:53.4,23:25.5,0.666666667,4,10,0,7,1,0.142857143,1,AD Unassigned,0,21:04.9,Kazakhstan,avafx,Default,Ext. Kazakhstan,PROFILE_STATE_LIMITED,0
14845898,1,1,1,1,46:47.9,46:47.9,1,0,23,1,2,2,1,1,Ron Harari,1,30:50.1,Nigeria,86776,SEO,English,PROFILE_STATE_FULL,35
12161234,6,1,1,1,15:37.3,15:37.3,0.166666667,0,1084,9,3,2,0.666666667,1,Krasimir Georgiev Aleksandrov,1,42:01.0,South Africa,113841,Affiliates,South Africa,PROFILE_STATE_FULL,27
15067884,1,1,1,1,47:00.7,47:00.7,1,0,15,1,3,3,1,1,Teddy Orenstein,1,39:21.4,Austria,189912,Affiliates,German,PROFILE_STATE_FULL,153
15377464,24,8,2,2,22:57.7,17:25.5,0.333333333,63,10,0,2,2,1,1,AD Unassigned,0,00:34.6,South Africa,defaulttechnical,SEO,South Africa,PROFILE_STATE_FULL,270
15637463,1,1,1,1,42:26.1,42:26.1,1,0,6,3,5,3,0.6,1,Nadra Jokhadar,1,42:31.3,Palestine,159085,Affiliates,Arabic,PROFILE_STATE_FULL,0
15427232,6,2,1,1,08:19.7,02:04.5,0.333333333,28,29,0,4,2,0.5,1,Hazem Habeballah,1,40:40.7,United Arab Emirates,asa_app,SEM,Arabic,PROFILE_STATE_FULL,81
14698660,1,1,1,1,39:44.2,39:44.2,1,0,0,2,2,2,1,1,Ross Dimitrov,1,25:44.3,South Africa,avafx,Default,South Africa,PROFILE_STATE_FULL,1282
13336852,10,6,4,3,09:33.9,53:09.6,0.6,110,521,3,4,2,0.5,1,Jacob Hannah,1,40:09.9,United Arab Emirates,125322,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,1504
14718873,1,1,1,1,13:02.2,13:02.2,1,0,0,5,2,2,1,1,Vincent Krupkin,1,11:57.3,United Kingdom,156597,Affiliates,United Kingdom,PROFILE_STATE_FULL,230
15645842,7,1,1,1,24:26.9,24:26.9,0.142857143,0,1,0,5,3,0.6,0,Moshe Benhamu,1,15:28.9,Colombia,75317,Affiliates,Latam,PROFILE_STATE_FULL,79
13633834,2,2,1,1,07:44.6,15:15.2,1,2,604,1,2,2,1,1,Giuseppe Moscato,1,54:34.3,Italy,equation_it_search_nonbrand,SEM,Italian,PROFILE_STATE_FULL,10
15699802,1,1,1,1,08:07.3,08:07.3,1,0,8,0,3,2,0.666666667,1,AD Unassigned,0,19:34.8,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_FULL,4
15380484,12,10,3,2,52:04.5,47:47.6,0.833333333,92,6,1,3,2,0.666666667,1,AD Unassigned,0,14:55.4,South Africa,86776,SEO,South Africa,PROFILE_STATE_FULL,848
14492035,3,3,1,1,05:52.4,03:32.7,1,296,23,4,14,12,0.857142857,1,David Slomczynski Sales,1,11:28.1,Canada,avafx,Direct,Canada,PROFILE_STATE_FULL,111
14537001,7,7,1,1,22:15.0,32:07.1,1,40,171,4,5,2,0.4,1,Alexander Avksentiev,1,29:50.7,Spain,86776,SEO,Spain,PROFILE_STATE_FULL,324
14887428,17,3,2,2,00:43.4,19:16.0,0.176470588,77,17,4,6,2,0.333333333,1,AD Unassigned,0,20:50.5,Italy,equation_it_search_nonbrand,SEM,Italian,PROFILE_STATE_FULL,495
15607817,28,25,1,1,37:54.4,46:12.2,0.892857143,53,1,2,4,2,0.5,0,Pelin YenerSales,1,44:28.6,Turkey,124719,Affiliates,English,PROFILE_STATE_FULL,504
15256043,1,1,1,1,32:53.8,32:53.8,1,0,6,1,2,2,1,0,AvaFX Customer Service,0,10:17.4,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,49
14538946,2,2,1,1,07:12.0,05:05.8,1,8,7,4,5,3,0.6,1,Vincent Krupkin,1,30:04.3,United Kingdom,uac_equation_uk,SEM,United Kingdom,PROFILE_STATE_FULL,80
14513129,9,4,1,1,43:27.0,59:12.9,0.444444444,91,7,9,2,2,1,0,AvaFX Customer Service,0,21:46.0,Colombia,176934,Affiliates,Latam,PROFILE_STATE_FULL,1372
15556950,3,3,1,1,28:37.0,38:03.7,1,33,0,0,3,2,0.666666667,0,AvaFX Customer Service,0,57:46.0,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,425
15685307,2,2,1,1,51:38.2,31:43.9,1,2,0,0,5,3,0.6,0,AvaFX Customer Service,0,41:22.1,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,188
14965715,9,5,1,1,11:51.3,42:38.0,0.555555556,43,6,2,2,2,1,0,AvaFX Customer Service,0,15:00.3,Colombia,188438,Affiliates,Latam,PROFILE_STATE_FULL,237
15767939,4,1,1,1,51:24.6,51:24.6,0.25,0,0,0,4,2,0.5,0,Simone Spinelli,1,10:29.6,Italy,190179,Affiliates,Ext. Milano,PROFILE_STATE_FULL,0
15653748,1,1,1,1,17:43.9,17:43.9,1,0,0,0,6,2,0.333333333,1,AvaFX Customer Service,0,31:25.7,Palestine,191717,Affiliates,Ext. Poland,PROFILE_STATE_FULL,13
15723359,2,1,1,1,30:10.3,30:10.3,0.5,0,2,2,2,2,1,1,Dobrin Dimitrov Velchev,1,30:06.5,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_FULL,0
14510904,1,1,1,1,11:52.0,11:52.0,1,0,6,0,3,3,1,0,Dominik Baldowski,1,35:16.8,Poland,133369,Affiliates,Ext. Poland,PROFILE_STATE_FULL,185
14859054,4,3,1,1,16:49.2,40:57.5,0.75,46,0,3,4,3,0.75,1,Anton Simeonov Todorov,1,57:23.6,Gambia,175434,Affiliates,English,PROFILE_STATE_FULL,326
15567908,1,1,1,1,47:52.9,47:52.9,1,0,4,1,2,2,1,1,Dana Pavlova,1,42:59.5,Singapore,191020,Affiliates,Ext. Poland,PROFILE_STATE_FULL,156
14994916,1,1,1,1,22:00.5,22:00.5,1,0,1,2,3,3,1,0,Alexandra Marin,1,38:32.0,Colombia,112872,Affiliates,Latam,PROFILE_STATE_FULL,126
14804138,1,1,1,1,13:17.9,13:17.9,1,0,0,0,5,2,0.4,1,AD Unassigned,0,04:28.1,United Arab Emirates,fusionpartners_google_search_nonbrand_uae,SEM,Arabic,PROFILE_STATE_FULL,0
14730425,1,1,0,0,48:38.2,48:38.2,1,0,0,0,0,0,0,1,Avia Lister,1,11:42.5,United Kingdom,187142,Affiliates,United Kingdom,PROFILE_STATE_FULL,NULL
13608034,1,1,1,1,34:17.9,34:17.9,1,0,514,5,3,2,0.666666667,1,AD Unassigned,0,18:15.2,Italy,59612,Affiliates,Ext. Milano,PROFILE_STATE_FULL,3
14978507,2,2,1,1,01:18.5,30:48.9,1,25,4,0,3,2,0.666666667,1, ManualUnassigned,1,15:43.8,Singapore,64717,Affiliates,English,PROFILE_STATE_FULL,159
14502783,9,5,3,3,15:11.4,32:22.6,0.555555556,78,31,2,10,3,0.3,1,Hazem Habeballah,1,03:06.6,United Arab Emirates,uac_fusion_gcc_1,SEM,Arabic,PROFILE_STATE_FULL,271
14567122,1,1,1,1,13:28.4,13:28.4,1,0,23,3,13,2,0.153846154,1,Hazem Habeballah,1,20:43.7,United Arab Emirates,125322,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,13
12930670,1,1,1,1,09:22.7,09:22.7,1,0,695,3,2,2,1,1,Borislav Valeriev Hristov,1,06:11.4,South Africa,159847,Media Buying,South Africa,PROFILE_STATE_FULL,1
14741821,1,1,1,1,37:30.5,37:30.5,1,0,28,2,3,2,0.666666667,1,Tsvetan Metodiev Petrov,1,56:17.5,South Africa,86776,SEO,South Africa,PROFILE_STATE_FULL,23
14722736,1,1,1,1,39:57.3,39:57.3,1,0,2,2,2,2,1,1,Dana Pavlova,1,20:43.7,United Kingdom,86776,SEO,United Kingdom,PROFILE_STATE_FULL,1
15268033,3,3,1,1,43:49.5,17:14.5,1,3,0,2,2,2,1,1,Anton Simeonov Todorov,1,09:10.3,United Kingdom,25721,Affiliates,United Kingdom,PROFILE_STATE_FULL,33
15559829,1,1,1,1,02:37.8,02:37.8,1,0,0,0,3,2,0.666666667,1,AvaFX Customer Service,0,43:35.1,South Africa,113841,Affiliates,South Africa,PROFILE_STATE_FULL,18
14589320,1,1,1,1,38:36.3,38:36.3,1,0,39,0,2,2,1,1,AD Unassigned,0,33:54.7,United Kingdom,avafx,Default,United Kingdom,PROFILE_STATE_FULL,40
15618324,1,1,1,1,28:28.1,28:28.1,1,0,0,0,2,2,1,1,AD Unassigned,0,48:00.6,Sweden,86776,SEO,English,PROFILE_STATE_FULL,48
14690811,16,4,6,3,27:13.2,22:18.4,0.25,5,0,0,2,1,0.5,1,AvaFX Customer Service,0,09:23.6,United Arab Emirates,avafx,Default,Arabic,PROFILE_STATE_BLACKLIST,16
14885655,2,1,1,1,27:22.0,27:22.0,0.5,0,1,0,5,2,0.4,0,Alev Nazli,1,58:58.8,United Kingdom,68844,Affiliates,United Kingdom,PROFILE_STATE_FULL,23
14883198,2,2,1,1,55:58.3,25:52.0,1,2,0,0,9,1,0.111111111,1,AvaFX Customer Service,0,27:42.7,Colombia,86776,SEO,Latam,PROFILE_STATE_BLACKLIST,3
15393670,1,1,1,1,00:11.8,00:11.8,1,0,1,3,2,2,1,0,AvaFX Customer Service,0,30:25.9,United Kingdom,140148,Affiliates,United Kingdom,PROFILE_STATE_FULL,16
